@RELATION P2BotAgent

@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE foso {1, 0}
@ATTRIBUTE obstaculo {1, 0}
@ATTRIBUTE enemys {1, 0}
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE ACTION {PARADO, SALTA, AVANZA, JUMP-ADVANCE}
@ATTRIBUTE cluster STRING
@data
0, 0, -24, 0, -60, -60, -60, -60, -60, 0, 16, 39, 88, 0, 1, 0, 0, 179, 599, AVANZA, peligro
0, 0, -24, 0, -60, -60, -60, -60, -60, 0, 16, 39, 88, 0, 1, 0, 0, 179, 599, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 12, 39, 89, 0, 1, 0, 0, 179, 599, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 16, 39, 89, 0, 1, 0, 0, 179, 599, JUMP-ADVANCE, peligro
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 16, 39, 89, 0, 0, 0, 0, 179, 599, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 16, 39, 89, 0, 0, 0, 0, 179, 599, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 16, 39, 89, 0, 0, 0, 0, 179, 599, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 17, 39, 90, 0, 0, 0, 0, 179, 599, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 17, 39, 90, 0, 0, 0, 0, 178, 599, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 17, 39, 90, 0, 0, 0, 0, 178, 599, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 17, 39, 90, 0, 0, 0, 0, 178, 599, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 17, 39, 90, 0, 0, 0, 0, 178, 599, AVANZA, moneda
2, 0, 2, -24, -60, -24, -60, -24, -60, 0, 16, 40, 90, 0, 0, 0, 0, 178, 615, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 18, 40, 91, 0, 0, 0, 1, 178, 615, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 18, 40, 91, 0, 0, 0, 1, 178, 615, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 18, 40, 91, 0, 0, 0, 1, 178, 615, AVANZA, moneda
2, 0, 2, -24, -60, -24, -60, -24, -60, 0, 17, 41, 91, 0, 0, 0, 1, 178, 631, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 21, 41, 92, 0, 0, 0, 2, 178, 631, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 21, 41, 92, 0, 0, 0, 2, 178, 631, AVANZA, moneda
2, 0, 2, -24, -60, -24, -60, -24, -60, 0, 20, 42, 92, 0, 0, 0, 2, 178, 647, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 24, 42, 93, 0, 0, 0, 3, 178, 647, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 24, 42, 93, 0, 0, 0, 3, 178, 647, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 24, 42, 93, 0, 0, 0, 3, 178, 647, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, 0, -60, 0, 25, 43, 94, 0, 0, 0, 3, 177, 663, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, 0, -60, 0, 25, 43, 94, 0, 0, 0, 4, 177, 663, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, 0, -60, 0, 25, 43, 94, 0, 0, 0, 4, 177, 663, AVANZA, moneda
2, 0, 2, -24, -60, -24, -60, 0, -60, 0, 24, 44, 94, 0, 0, 0, 4, 177, 679, AVANZA, moneda
2, 2, 0, -24, -60, 0, -60, 0, 0, 0, 24, 44, 95, 0, 0, 0, 5, 177, 679, AVANZA, moneda
2, 2, 0, -24, -60, 0, -60, 0, 0, 0, 24, 44, 95, 0, 0, 0, 5, 177, 679, AVANZA, moneda
2, 0, 0, -24, -60, 0, -60, 0, 0, 0, 23, 45, 95, 0, 0, 0, 5, 177, 695, AVANZA, moneda
0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 23, 45, 96, 0, 0, 0, 6, 177, 695, AVANZA, moneda
0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 23, 45, 96, 0, 0, 0, 6, 177, 695, AVANZA, moneda
0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 23, 45, 96, 0, 0, 0, 6, 177, 695, AVANZA, moneda
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 97, 1, 0, 0, 6, 177, 695, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 97, 1, 0, 0, 6, 177, 695, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 45, 97, 1, 0, 0, 6, 177, 695, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 23, 45, 98, 0, 0, 0, 6, 177, 695, AVANZA, no_danger
0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 23, 45, 98, 0, 0, 0, 5, 177, 695, AVANZA, no_danger
0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 23, 45, 98, 0, 0, 0, 5, 176, 695, AVANZA, no_danger
0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 24, 45, 99, 0, 0, 0, 5, 176, 695, AVANZA, no_danger
0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 24, 45, 99, 0, 0, 0, 5, 176, 695, AVANZA, no_danger
0, 0, 2, 0, 0, 0, -24, 0, -24, 0, 23, 46, 99, 0, 0, 0, 4, 176, 711, AVANZA, no_danger
2, 0, 0, -24, 2, -24, 2, -24, 2, 0, 24, 46, 100, 0, 0, 0, 5, 176, 711, AVANZA, moneda
2, 0, 0, -24, 2, -24, 2, -24, 2, 0, 24, 46, 100, 0, 0, 0, 5, 176, 711, AVANZA, moneda
0, 0, 0, -24, 2, -24, 2, -24, 2, 0, 23, 47, 100, 0, 0, 0, 4, 176, 727, AVANZA, no_danger
2, 0, 0, -24, 2, -24, 2, 0, 0, 0, 22, 47, 101, 0, 0, 0, 5, 176, 727, AVANZA, moneda
2, 0, 0, -24, 2, -24, 2, 0, 0, 0, 22, 47, 101, 0, 0, 0, 5, 176, 727, AVANZA, moneda
2, 0, 0, -24, 2, -24, 2, 0, 0, 0, 22, 47, 101, 0, 0, 0, 5, 176, 727, AVANZA, moneda
0, 0, 0, -24, 2, 0, 0, 0, 0, 0, 21, 47, 102, 0, 0, 0, 4, 176, 727, AVANZA, moneda
0, 0, 0, -24, 2, 0, 0, 0, 0, 0, 21, 47, 102, 0, 0, 0, 4, 176, 727, AVANZA, moneda
0, 0, 0, -24, 2, 0, 0, 0, 0, 0, 21, 47, 102, 0, 0, 0, 4, 176, 727, AVANZA, moneda
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47, 103, 1, 0, 0, 3, 176, 727, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47, 103, 1, 0, 0, 3, 176, 727, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47, 103, 1, 0, 0, 3, 175, 727, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 17, 47, 104, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, -24, 0, 0, 17, 47, 104, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, 0, 0, -24, 0, -24, 0, 0, 16, 47, 105, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, 0, 0, -24, 0, -24, 0, 0, 16, 47, 105, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, 0, 0, -24, 0, -24, 0, 0, 16, 47, 105, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, -24, -24, 0, 0, 0, 0, 0, 0, 0, 15, 47, 106, 1, 1, 0, 2, 175, 727, AVANZA, peligro
-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47, 106, 1, 1, 0, 2, 175, 727, AVANZA, peligro
-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47, 106, 1, 1, 0, 2, 175, 727, AVANZA, peligro
0, 0, 0, 0, -60, 0, -60, 0, -60, 0, 15, 47, 106, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 106, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 106, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 106, 0, 0, 0, 2, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 1, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 1, 175, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 1, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 107, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 108, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 108, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 108, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 15, 47, 108, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, -24, -60, -60, -60, -60, -60, -60, 0, 14, 47, 109, 0, 1, 0, 0, 174, 727, AVANZA, peligro
0, 0, -24, -60, -60, -60, -60, -60, -60, 0, 14, 47, 109, 0, 1, 0, 0, 174, 727, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, -24, -60, 0, -60, 0, 14, 47, 109, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -24, -60, 0, -60, 80, -60, 0, 13, 47, 110, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -24, -60, 0, -60, 80, -60, 0, 13, 47, 110, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, -24, -60, 0, -60, 80, -60, 0, 13, 47, 110, 0, 0, 0, 0, 174, 727, AVANZA, no_danger
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 10, 47, 111, 0, 0, 1, 0, 174, 727, AVANZA, peligro
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 10, 47, 111, 0, 0, 1, 0, 173, 727, AVANZA, peligro
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 10, 47, 111, 0, 0, 1, 0, 173, 727, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 80, -60, 0, -60, 0, 10, 47, 111, 0, 0, 1, 0, 173, 727, JUMP-ADVANCE, peligro
0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 6, 48, 112, 0, 0, 0, 0, 173, 743, AVANZA, no_danger
0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 6, 48, 112, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, 80, -60, 0, -60, 0, -60, 0, 6, 48, 112, 0, 0, 1, 1, 173, 743, JUMP-ADVANCE, peligro
0, 0, 0, 0, -60, 0, -60, 0, -60, 0, 4, 48, 113, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 48, 113, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 48, 113, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 48, 114, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 48, 114, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -60, -60, -60, -60, -60, -60, 0, 4, 48, 114, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 6, 48, 115, 0, 1, 0, 1, 173, 743, AVANZA, peligro
0, 0, -85, -60, -60, -60, -60, -60, -60, 0, 6, 48, 115, 0, 1, 0, 1, 173, 743, AVANZA, peligro
0, 0, 0, 0, -60, -85, -60, -85, -60, 0, 6, 48, 115, 0, 0, 0, 1, 173, 743, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 80, -60, 0, 8, 48, 116, 0, 0, 0, 1, 172, 743, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 80, -60, 0, 8, 48, 116, 0, 0, 0, 1, 172, 743, AVANZA, no_danger
0, 0, 0, -85, -60, -85, -60, 80, -60, 0, 8, 48, 116, 0, 0, 0, 1, 172, 743, AVANZA, no_danger
0, 0, 0, -85, -60, 80, -60, 0, -60, 0, 8, 48, 117, 0, 0, 1, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, -85, -60, 80, -60, 0, -60, 0, 8, 48, 117, 0, 0, 1, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, -85, -60, 80, -60, 0, -60, 0, 8, 48, 117, 0, 0, 1, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, 0, -60, -60, -60, 0, 7, 48, 118, 0, 0, 1, 1, 172, 743, AVANZA, peligro
0, 0, 0, 80, -60, 0, -60, -60, -60, 0, 7, 48, 118, 0, 0, 1, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, 0, -60, -60, -60, 0, 7, 48, 118, 0, 0, 1, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, 80, -60, -60, -60, -60, -60, 0, 6, 48, 119, 0, 0, 1, 1, 172, 743, AVANZA, peligro
0, 0, 0, 0, 80, 0, -60, 0, -60, 0, 6, 48, 119, 0, 0, 0, 1, 172, 743, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 48, 119, 1, 0, 0, 1, 172, 743, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 5, 48, 120, 0, 0, 0, 1, 172, 743, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 5, 48, 120, 0, 0, 0, 0, 172, 743, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, -24, 0, 5, 48, 120, 0, 0, 0, 0, 172, 743, AVANZA, no_danger
0, 0, 0, 0, 0, 0, -24, 2, -24, 0, 4, 48, 121, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
0, 0, 0, 0, -60, -24, -60, -24, -60, 0, 4, 48, 121, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 4, 48, 122, 0, 1, 0, 0, 171, 743, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 4, 48, 122, 0, 1, 0, 0, 171, 743, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 4, 48, 122, 0, 1, 0, 0, 171, 743, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 4, 48, 122, 0, 1, 0, 0, 171, 743, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 4, 48, 122, 0, 1, 0, 0, 171, 743, AVANZA, peligro
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 122, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 122, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 122, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 122, 0, 0, 0, 0, 171, 743, AVANZA, no_danger
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 123, 0, 0, 0, 0, 171, 743, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 123, 0, 0, 0, 0, 171, 743, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 123, 0, 0, 0, 0, 171, 743, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 123, 0, 0, 0, 0, 171, 743, AVANZA, moneda
2, 2, 2, -24, -60, -24, -60, -24, -60, 0, 4, 48, 123, 0, 0, 0, 0, 170, 743, AVANZA, moneda
2, 0, 2, -24, -60, -24, -60, -24, -60, 0, 3, 49, 123, 0, 0, 0, 0, 170, 759, AVANZA, moneda
2, 2, 0, -24, -60, -24, -60, 0, -60, 0, 5, 49, 124, 0, 0, 0, 1, 170, 759, AVANZA, moneda
2, 2, 0, -24, -60, -24, -60, 0, -60, 0, 5, 49, 124, 0, 0, 0, 1, 170, 759, AVANZA, moneda
2, 2, 0, -24, -60, -24, -60, 0, -60, 0, 5, 49, 124, 0, 0, 0, 1, 170, 759, AVANZA, moneda
2, 0, 0, -24, -60, -24, -60, 0, -60, 0, 4, 50, 124, 0, 0, 0, 1, 170, 775, AVANZA, moneda
0, 0, 0, -24, -60, 0, -60, 0, -60, 0, 6, 50, 125, 0, 0, 0, 2, 170, 775, AVANZA, moneda
0, 0, 0, -24, -60, 0, -60, 0, -60, 0, 6, 50, 125, 0, 0, 0, 2, 170, 775, AVANZA, moneda
0, 0, 0, -24, -60, 0, -60, 0, -60, 0, 6, 50, 125, 0, 0, 0, 2, 170, 775, AVANZA, moneda
0, 0, 0, 0, -60, 0, -60, 0, 0, 0, 8, 50, 126, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, 0, 0, 8, 50, 126, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, 0, -60, 0, -60, 0, 0, 0, 8, 50, 126, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 10, 50, 127, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 10, 50, 127, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 10, 50, 127, 0, 0, 0, 2, 170, 775, AVANZA, no_danger
0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 10, 50, 127, 0, 0, 0, 2, 169, 775, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 128, 1, 0, 0, 2, 169, 775, AVANZA, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 128, 1, 0, 0, 2, 169, 775, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50, 128, 1, 0, 0, 2, 169, 775, JUMP-ADVANCE, peligro
0, 0, 0, 0, 0, 0, 80, -60, -60, 0, 10, 50, 129, 0, 0, 0, 2, 169, 775, AVANZA, no_danger
0, 0, 0, 0, 0, 0, 80, -60, -60, 0, 10, 50, 129, 0, 0, 0, 2, 169, 775, AVANZA, no_danger
0, 0, 0, 0, -60, 80, -60, -60, -60, 0, 10, 50, 129, 0, 0, 1, 2, 169, 775, AVANZA, peligro
0, 0, -60, 0, -60, -60, -60, -60, -60, 0, 10, 50, 130, 0, 1, 0, 2, 169, 775, AVANZA, peligro
0, 0, -60, -60, 0, -60, 0, -60, 0, 0, 10, 50, 130, 0, 1, 0, 2, 169, 785, AVANZA, peligro
0, 0, -60, 0, -60, -60, -60, -60, -60, 0, 10, 50, 130, 0, 1, 0, 2, 169, 785, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 10, 50, 131, 0, 1, 0, 2, 169, 785, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 1, 169, 785, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 1, 169, 785, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 1, 169, 785, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 1, 169, 785, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
0, 0, 2, -24, -60, -24, -60, -24, -60, 0, 9, 50, 131, 0, 0, 0, 0, 168, 785, AVANZA, no_danger
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 168, 785, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 785, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 785, AVANZA, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, JUMP-ADVANCE, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 795, JUMP-ADVANCE, peligro
-60, -60, -60, -60, 0, -60, 0, -60, 0, 0, 9, 50, 131, 0, 1, 0, 0, 167, 805, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 805, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 805, JUMP-ADVANCE, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 167, 805, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 166, 805, AVANZA, peligro
0, 0, 80, -24, -60, -24, -60, -24, -60, 0, 9, 50, 131, 0, 0, 1, 0, 166, 805, AVANZA, peligro
0, -24, -24, -60, -60, -60, -60, -60, -60, 0, 9, 50, 131, 0, 1, 0, 0, 166, 805, JUMP-ADVANCE, peligro
80, -24, -24, -60, -60, -60, -60, -60, -60, 0, 10, 50, 131, 0, 1, 1, 0, 166, 805, AVANZA, peligro
80, -24, -24, -60, -60, -60, -60, -60, -60, 0, 10, 50, 131, 0, 1, 1, 0, 166, 805, AVANZA, peligro
-24, -60, -60, -60, -60, -60, -60, -60, -60, 0, 10, 50, 131, 0, 1, 0, 0, 166, 805, JUMP-ADVANCE, peligro
